code,name,description,refreshed_at,from_date,to_date
108479,Quantum Mutual Fund - Quantum Nifty ETF,ISIN Div Payout/ ISIN Growth: INF082J01028,2018-10-03 11:01:36,2016-08-30,2018-10-01
108500,Kotak Mahindra Mutual Fund - Kotak Dynamic Bond Fund Regular Plan Daily Dividend,ISIN Div Payout/ ISIN Growth: INF174K01FB0,2018-10-03 11:01:32,2016-08-30,2017-09-15
108511,Kotak Mahindra Mutual Fund - Kotak Dynamic Bond Fund Regular Plan Growth,ISIN Div Payout/ ISIN Growth: INF174K01FA2,2018-10-03 11:01:32,2016-08-30,2018-10-01
108512,Kotak Mahindra Mutual Fund - Kotak Dynamic Bond Fund Regular Plan Weekly Dividend,ISIN Div Payout/ ISIN Growth: INF174K01FC8,2018-10-03 11:01:32,2016-08-30,2017-09-15
108544,IDFC Mutual Fund - IDFC   All Seasons Bond Fund-Regular Plan-Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01SK2<br><br>ISIN Div Reinvestment: INF194K01SJ4,2018-10-03 11:01:34,2016-08-29,2018-10-01
108545,IDFC Mutual Fund - IDFC   All Seasons Bond Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01SE5,2018-10-03 11:01:34,2016-08-29,2018-10-01
108546,IDFC Mutual Fund - IDFC   All Seasons Bond Fund-Regular Plan-Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01SI6<br><br>ISIN Div Reinvestment: INF194K01SH8,2018-10-03 11:01:34,2016-08-29,2018-10-01
108547,IDFC Mutual Fund - IDFC   All Seasons Bond Fund-Regular Plan-Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194K01SG0<br><br>ISIN Div Reinvestment: INF194K01SF2,2018-10-03 11:01:34,2016-08-29,2018-10-01
108554,IDFC Mutual Fund - IDFC Dynamic Bond Fund - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01QB5<br><br>ISIN Div Reinvestment: INF194K01QA7,2018-08-30 11:01:15,2016-08-30,2017-02-17
108557,IDFC Mutual Fund - IDFC Government Securities Fund - IP - Regular Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01EH8<br><br>ISIN Div Reinvestment: INF194K01EG0,2018-10-03 11:00:59,2016-08-30,2018-10-01
108558,IDFC Mutual Fund - IDFC Government Securities Fund - IP - Regular Plan - Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01EB1<br><br>ISIN Div Reinvestment: INF194K01EA3,2018-10-03 11:00:59,2016-08-30,2018-10-01
108559,IDFC Mutual Fund - IDFC Government Securities Fund - IP - Regular Plan - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194K01EE5<br><br>ISIN Div Reinvestment: INF194K01ED7,2018-10-03 11:00:59,2016-08-30,2018-10-01
108561,IDFC Mutual Fund - IDFC Dynamic Bond Fund - Regular Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01QI0<br><br>ISIN Div Reinvestment: INF194K01QH2,2018-10-03 11:00:57,2016-08-30,2018-10-01
108592,IDFC Mutual Fund - IDFC Focused Equity Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01466,2018-10-03 11:01:16,2016-08-30,2018-10-01
108593,IDFC Mutual Fund - IDFC Focused Equity Fund-Regular Plan-Dividend,ISIN Div Payout/ ISIN Growth: INF194K01474<br><br>ISIN Div Reinvestment: INF194K01482,2018-10-03 11:01:16,2016-08-30,2018-10-01
108594,IDFC Mutual Fund - IDFC Multi Cap Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01391,2018-10-03 11:01:20,2016-08-30,2018-10-01
108595,IDFC Mutual Fund - IDFC Multi Cap Fund-Regular Plan-Dividend,ISIN Div Payout/ ISIN Growth: INF194K01409<br><br>ISIN Div Reinvestment: INF194K01417,2018-10-03 11:01:20,2016-08-30,2018-10-01
108596,IDFC Mutual Fund - IDFC Core Equity Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01524,2018-10-03 11:01:17,2016-08-30,2018-10-01
108597,IDFC Mutual Fund - IDFC Core Equity Fund-Regular Plan-Dividend,ISIN Div Payout/ ISIN Growth: INF194K01532<br><br>ISIN Div Reinvestment: INF194K01540,2018-10-03 11:01:17,2016-08-30,2018-10-01
108607,IDFC Mutual Fund - IDFC Cash Fund - Plan A-Dividend (Weekly),ISIN Div Payout/ ISIN Growth: INF194K01VI0<br><br>ISIN Div Reinvestment: INF194K01VH2,2018-08-30 11:00:47,2016-08-30,2017-02-17
108625,IDFC Mutual Fund - IDFC - SSIF - ST -Plan B - Growth,ISIN Div Payout/ ISIN Growth: INF194K01HM1,2018-08-30 11:01:15,2016-08-30,2017-02-17
108629,IDFC Mutual Fund - IDFC CF - Plan B - Dividend-Weekly,ISIN Div Payout/ ISIN Growth: INF194K01VS9<br><br>ISIN Div Reinvestment: INF194K01VR1,2018-08-30 11:00:47,2014-07-30,2014-07-30
108632,IDFC Mutual Fund - IDFC Low Duration Fund -Regular Plan- Growth,ISIN Div Payout/ ISIN Growth: INF194K01FU8,2018-10-03 11:01:06,2016-08-30,2018-10-01
108633,IDFC Mutual Fund - IDFC Low Duration Fund -Regular Plan- Daily Dividend,ISIN Div Payout/ ISIN Growth: INF194K01FW4<br><br>ISIN Div Reinvestment: INF194K01FV6,2018-10-03 11:01:06,2016-08-30,2018-10-01
108634,IDFC Mutual Fund - IDFC Low Duration Fund -Regular Plan- Weekly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01GC4<br><br>ISIN Div Reinvestment: INF194K01GB6,2018-10-03 11:01:06,2016-08-30,2018-10-01
108635,IDFC Mutual Fund - IDFC Low Duration Fund -Regular Plan- Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01FZ7<br><br>ISIN Div Reinvestment: INF194K01FY0,2018-10-03 11:01:06,2016-08-30,2018-10-01
108643,IDFC Mutual Fund - IDFC GSF - Investment Plan - Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01DX7<br><br>ISIN Div Reinvestment: INF194K01DW9,2018-08-30 11:01:08,2016-08-30,2017-02-17
108644,IDFC Mutual Fund - IDFC Government Securities Fund - Constant Maturity Plan -Regular Plan- Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01FC6<br><br>ISIN Div Reinvestment: INF194K01FB8,2018-10-03 11:01:00,2016-08-30,2018-10-01
108645,IDFC Mutual Fund - IDFC GSF - Investment Plan - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194K01DU3<br><br>ISIN Div Reinvestment: INF194K01DT5,2018-08-30 11:00:44,2016-08-30,2017-02-17
108646,IDFC Mutual Fund - IDFC GSF - Constant Maturity Plan - Regular Plan- Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01FF9<br><br>ISIN Div Reinvestment: INF194K01FE2,2018-10-03 11:01:00,2016-08-30,2018-10-01
108650,IDFC Mutual Fund - IDFC-Money Manager Fund - Regular Plan- Daily Dividend,ISIN Div Payout/ ISIN Growth: INF194K01LL5<br><br>ISIN Div Reinvestment: INF194K01LK7,2018-10-03 11:01:09,2016-08-30,2018-10-01
108651,IDFC Mutual Fund - GFRF (Dividend - Weekly),This dataset has no description.,2018-08-30 11:01:15,2008-07-03,2008-07-03
108659,IDFC Mutual Fund - IDFC GSF-Provident Fund-Inst Plan B-Growth,ISIN Div Payout/ ISIN Growth: INF194K01ET3,2018-08-30 11:01:08,2016-08-30,2017-02-17
108660,IDFC Mutual Fund - IDFC GSF-Provident Fund-Inst Plan B-Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01EY3<br><br>ISIN Div Reinvestment: INF194K01EX5,2018-08-30 11:01:08,2016-08-30,2017-02-17
108661,IDFC Mutual Fund - IDFC GSF-Provident Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01EM8,2018-08-30 11:01:08,2016-08-30,2018-05-04
108662,IDFC Mutual Fund - IDFC GSF-Provident Fund-Regular Plan-Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01ER7<br><br>ISIN Div Reinvestment: INF194K01EQ9,2018-08-30 11:01:08,2016-08-30,2018-05-04
108663,IDFC Mutual Fund - IDFC GSF-Provident Fund-Regular Plan-Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194K01EO4<br><br>ISIN Div Reinvestment: INF194K01EN6,2018-08-30 11:01:08,2016-08-30,2018-05-04
108675,IDFC Mutual Fund - IDFC Dynamic Bond Fund - Regular Plan - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194K01QL4<br><br>ISIN Div Reinvestment: INF194K01QK6,2018-10-03 11:00:57,2016-08-30,2018-10-01
108676,IDFC Mutual Fund - IDFC-Money Manager Fund-Treasury Plan-Plan B - Growth,ISIN Div Payout/ ISIN Growth: INF194K01LT8,2018-08-30 11:01:15,2016-08-30,2017-02-17
108677,IDFC Mutual Fund - IDFC-Money Manager Fund-Treasury Plan-Plan B-Daily Div,ISIN Div Payout/ ISIN Growth: INF194K01LY8<br><br>ISIN Div Reinvestment: INF194K01LX0,2018-08-30 11:01:15,2016-08-30,2017-02-17
108678,IDFC Mutual Fund - IDFC-Money Manager Fund-Treasury Plan-Plan B-Weekly Div,ISIN Div Payout/ ISIN Growth: INF194K01MB4<br><br>ISIN Div Reinvestment: INF194K01MA6,2018-08-30 11:01:15,2016-08-30,2017-02-17
108679,IDFC Mutual Fund - IDFC-Money Manager Fund-Treasury Plan-Plan B-Mon Div,ISIN Div Payout/ ISIN Growth: INF194K01LV4<br><br>ISIN Div Reinvestment: INF194K01LU6,2018-08-30 11:01:15,2016-08-30,2017-02-17
108681,IDFC Mutual Fund - IDFC CF - Plan B-Daily-Dividend(Institutional Plan),ISIN Div Payout/ ISIN Growth: INF194K01VM2<br><br>ISIN Div Reinvestment: INF194K01VL4,2018-08-30 11:00:47,2013-03-06,2013-03-06
108690,IDFC Mutual Fund - IDFC Cash Fund -Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01VX9,2018-10-03 11:01:02,2016-08-30,2018-10-02
108691,IDFC Mutual Fund - IDFC Cash Fund -Regular Plan-Weekly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01WI8<br><br>ISIN Div Reinvestment: INF194K01WH0,2018-10-03 11:01:03,2016-08-30,2018-10-02
108692,IDFC Mutual Fund - IDFC Cash Fund -Regular Plan-Daily Dividend,ISIN Div Payout/ ISIN Growth: INF194K01VZ4<br><br>ISIN Div Reinvestment: INF194K01VY7,2018-10-03 11:01:03,2016-08-30,2018-10-02
108693,IDFC Mutual Fund - IDFC Cash Fund -Regular Plan-Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01WF4<br><br>ISIN Div Reinvestment: INF194K01WE7,2018-10-03 11:01:02,2016-08-30,2018-10-02
108694,IDFC Mutual Fund - IDFC Cash Fund - Inst Plan B - Periodic Div,ISIN Div Payout/ ISIN Growth: INF194K01VP5<br><br>ISIN Div Reinvestment: INF194K01VO8,2018-10-03 11:01:02,2008-10-02,2008-10-02
108697,IDFC Mutual Fund - IDFC-Money Manager Fund - Growth,ISIN Div Payout/ ISIN Growth: INF194K01MD0,2018-10-03 11:01:09,2016-08-30,2016-10-26
108698,IDFC Mutual Fund - IDFC-Money Manager Fund - Daily Dividend,ISIN Div Payout/ ISIN Growth: INF194K01MF5<br><br>ISIN Div Reinvestment: INF194K01ME8,2018-10-03 11:01:09,2016-08-30,2017-02-17
108699,IDFC Mutual Fund - IDFC-Money Manager Fund - Weekly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01MI9<br><br>ISIN Div Reinvestment: INF194K01MH1,2018-10-03 11:01:09,2012-12-20,2012-12-20
108700,IDFC Mutual Fund - IDFC-Money Manager Fund - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01ML3<br><br>ISIN Div Reinvestment: INF194K01MK5,2018-10-03 11:01:09,2013-04-02,2013-04-02
108701,IDFC Mutual Fund - IDFC-Money Manager Fund - Regular Plan-Weekly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01LR2<br><br>ISIN Div Reinvestment: INF194K01LQ4,2018-10-03 11:01:09,2016-08-30,2018-10-01
108713,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Regular Plan-Fortnightly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01HK5<br><br>ISIN Div Reinvestment: INF194K01HJ7,2018-10-03 11:01:11,2016-08-30,2018-10-01
108714,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Plan C  - Fortnightly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01HV2<br><br>ISIN Div Reinvestment: INF194K01HU4,2018-10-03 11:01:11,2016-08-30,2017-02-17
108715,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Plan D- Fortnightly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01IC0<br><br>ISIN Div Reinvestment: INF194K01IB2,2018-10-03 11:01:11,2016-08-30,2017-02-17
108716,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Plan B - Fortnightly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01HR0<br><br>ISIN Div Reinvestment: INF194K01HQ2,2018-10-03 11:01:11,2016-08-30,2017-02-17
108717,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Plan C  - Growth,ISIN Div Payout/ ISIN Growth: INF194K01HT6,2018-10-03 11:01:11,2016-08-30,2017-02-17
108718,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Plan C  - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01HY6<br><br>ISIN Div Reinvestment: INF194K01HX8,2018-10-03 11:01:11,2016-08-30,2017-02-17
108719,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Plan D - Growth,ISIN Div Payout/ ISIN Growth: INF194K01IA4,2018-10-03 11:01:11,2016-08-30,2017-02-17
108720,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Plan D - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01IF3<br><br>ISIN Div Reinvestment: INF194K01IE6,2018-10-03 11:01:11,2016-08-30,2017-02-17
108727,IDFC Mutual Fund - IDFC Bond Fund - Medium Term Plan - Regular Plan-Monthly Dividend Option,ISIN Div Payout/ ISIN Growth: INF194K01KC6<br><br>ISIN Div Reinvestment: INF194K01KB8,2018-10-03 11:01:08,2016-08-30,2018-10-01
108728,IDFC Mutual Fund - IDFC Bond Fund - Medium Term Plan -Regular Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF194K01JU0,2018-10-03 11:01:08,2016-08-30,2018-10-01
108729,IDFC Mutual Fund - IDFC Bond Fund - Medium Term Plan - Regular Plan-Fortnightly Dividend Option,ISIN Div Payout/ ISIN Growth: INF194K01KI3<br><br>ISIN Div Reinvestment: INF194K01KH5,2018-10-03 11:01:08,2016-08-30,2018-10-01
108730,IDFC Mutual Fund - IDFC Bond Fund - Medium Term Plan -Regular Plan- Bimonthly Dividend Option,ISIN Div Payout/ ISIN Growth: INF194K01KF9<br><br>ISIN Div Reinvestment: INF194K01KE2,2018-10-03 11:01:08,2016-08-30,2018-10-01
108731,IDFC Mutual Fund - IDFC Bond Fund - Medium Term Plan - Regular Plan-Daily Dividend Option,ISIN Div Payout/ ISIN Growth: INF194K01JW6<br><br>ISIN Div Reinvestment: INF194K01JV8,2018-10-03 11:01:08,2016-08-30,2018-10-01
108732,IDFC Mutual Fund - IDFC-Money Manager Fund-Investment Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01MY6,2018-08-30 11:01:15,2016-08-30,2017-02-17
108733,IDFC Mutual Fund - IDFC-Money Manager Fund-Investment Plan-Qtrly Div.,ISIN Div Payout/ ISIN Growth: INF194K01ND8<br><br>ISIN Div Reinvestment: INF194K01NC0,2018-08-30 11:01:15,2016-08-30,2017-02-17
108734,IDFC Mutual Fund - IDFC-Money Manager Fund-Investment Plan-Annual Div.,ISIN Div Payout/ ISIN Growth: INF194K01NA4<br><br>ISIN Div Reinvestment: INF194K01MZ3,2018-08-30 11:01:15,2016-08-30,2017-02-17
108735,IDFC Mutual Fund - IDFC-Money Manager Fund-Investment Plan-Plan A-Monthly Div.,ISIN Div Payout/ ISIN Growth: INF194K01NJ5<br><br>ISIN Div Reinvestment: INF194K01NI7,2018-08-30 11:01:15,2016-08-30,2017-02-17
108736,IDFC Mutual Fund - IDFC Money Manager Fund-Investment Plan-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01NO5,2018-08-30 11:01:15,2016-08-30,2018-05-11
108737,IDFC Mutual Fund - IDFC Money Manager Fund-Investment Plan-Regular Plan-Qtrly Div.,ISIN Div Payout/ ISIN Growth: INF194K01NT4<br><br>ISIN Div Reinvestment: INF194K01NS6,2018-08-30 11:01:15,2016-08-30,2018-05-11
108738,IDFC Mutual Fund - IDFC Money Manager Fund-Investment Plan-Regular Plan-Annual Div.,ISIN Div Payout/ ISIN Growth: INF194K01NQ0<br><br>ISIN Div Reinvestment: INF194K01NP2,2018-08-30 11:01:15,2016-08-30,2018-05-11
108739,IDFC Mutual Fund - IDFC Money Manager Fund-Investment Plan-Regular Plan-Monthly Div.,ISIN Div Payout/ ISIN Growth: INF194K01OC8<br><br>ISIN Div Reinvestment: INF194K01OB0,2018-08-30 11:01:15,2016-08-30,2018-05-11
108740,IDFC Mutual Fund - IDFC Money Manager Fund-Investment Plan-Regular Plan-Weekly Div.,ISIN Div Payout/ ISIN Growth: INF194K01NZ1<br><br>ISIN Div Reinvestment: INF194K01NY4,2018-08-30 11:01:15,2016-08-30,2018-05-11
108741,IDFC Mutual Fund - IDFC-Money Manager Fund-Investment Plan-Plan A-Daily Div.,ISIN Div Payout/ ISIN Growth: INF194K01NG1<br><br>ISIN Div Reinvestment: INF194K01NF3,2018-08-30 11:01:15,2016-08-30,2017-02-17
108742,IDFC Mutual Fund - IDFC Money Manager Fund-Investment Plan-Regular Plan-Daily Div.,ISIN Div Payout/ ISIN Growth: INF194K01NW8<br><br>ISIN Div Reinvestment: INF194K01NV0,2018-08-30 11:01:15,2016-08-30,2018-05-11
108752,IDFC Mutual Fund - IDFC GSF - Investment Plan - Growth,ISIN Div Payout/ ISIN Growth: INF194K01DP3,2018-08-30 11:01:08,2016-08-30,2017-02-17
108753,IDFC Mutual Fund - IDFC GSF -Constant Maturity Plan - Regular Plan- Growth,ISIN Div Payout/ ISIN Growth: INF194K01FA0,2018-10-03 11:01:00,2016-08-30,2018-10-01
108754,IDFC Mutual Fund - IDFC GSF - Investment Plan - Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01DR9<br><br>ISIN Div Reinvestment: INF194K01DQ1,2018-08-30 11:01:08,2016-08-30,2017-02-17
108756,IDFC Mutual Fund - IDFC-Money Manager Fund - Regular Plan- Growth,ISIN Div Payout/ ISIN Growth: INF194K01LJ9,2018-10-03 11:01:09,2016-08-30,2018-10-01
108757,IDFC Mutual Fund - IDFC-Money Manager Fund - Regular Plan-Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01LO9<br><br>ISIN Div Reinvestment: INF194K01LN1,2018-10-03 11:01:09,2016-08-30,2018-10-01
108759,IDFC Mutual Fund - IDFC - SSIF - ST -Plan B - Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01HO7<br><br>ISIN Div Reinvestment: INF194K01HN9,2018-08-30 11:01:15,2016-08-30,2017-02-17
108763,IDFC Mutual Fund - IDFC Bond Fund - Income Plan - Regular Plan- Half Yearly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01IQ0<br><br>ISIN Div Reinvestment: INF194K01IP2,2018-10-03 11:01:09,2016-08-30,2018-10-01
108764,IDFC Mutual Fund - IDFC Bond Fund - Income Plan - Regular Plan-Quarterly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01IT4<br><br>ISIN Div Reinvestment: INF194K01IS6,2018-10-03 11:01:08,2016-08-30,2018-10-01
108765,IDFC Mutual Fund - IDFC Bond Fund - Income Plan - Regular Plan- Growth Option,ISIN Div Payout/ ISIN Growth: INF194K01IL1,2018-10-03 11:01:08,2016-08-30,2018-10-01
108766,IDFC Mutual Fund - IDFC Bond Fund - Income Plan - Regular Plan- Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194K01IN7<br><br>ISIN Div Reinvestment: INF194K01IM9,2018-10-03 11:01:08,2016-08-30,2018-10-01
108767,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Regular Plan-Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01HH1<br><br>ISIN Div Reinvestment: INF194K01HG3,2018-10-03 11:01:08,2016-08-30,2018-10-01
108768,IDFC Mutual Fund - IDFC Bond Fund - Short Term Plan - Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01HF5,2018-10-03 11:01:08,2016-08-30,2018-10-01
108778,IDFC Mutual Fund - IDFC Cash Fund-Plan A-Growth,ISIN Div Payout/ ISIN Growth: INF194K01UX1,2018-08-30 11:00:47,2016-08-30,2017-02-17
108779,IDFC Mutual Fund - IDFC Cash Fund-Plan A-Dividend (Daily),ISIN Div Payout/ ISIN Growth: INF194K01VC3<br><br>ISIN Div Reinvestment: INF194K01VB5,2018-08-30 11:00:47,2016-08-30,2017-02-17
108781,IDFC Mutual Fund - IDFC Cash Fund - Plan B (G) (Institutional Plan),ISIN Div Payout/ ISIN Growth: INF194K01VK6,2018-08-30 11:00:47,2016-08-30,2017-02-17
108784,IDFC Mutual Fund - IDFC Dynamic Bond Fund - Annual Dividend,ISIN Div Payout/ ISIN Growth: INF194K01QE9<br><br>ISIN Div Reinvestment: INF194K01QD1,2018-08-30 11:01:15,2016-08-30,2017-02-17
108786,IDFC Mutual Fund - IDFC Dynamic Bond Fund - Growth,ISIN Div Payout/ ISIN Growth: INF194K01PZ6,2018-08-30 11:01:15,2016-08-30,2017-02-17
108799,IDFC Mutual Fund - IDFC Large Cap Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01516,2018-10-03 11:01:18,2016-08-30,2018-10-01
108800,IDFC Mutual Fund - IDFC Large Cap Fund-Regular Plan-Dividend,ISIN Div Payout/ ISIN Growth: INF194K01490<br><br>ISIN Div Reinvestment: INF194K01508,2018-10-03 11:01:18,2016-08-30,2018-10-01
108844,IDFC Mutual Fund - IDFC Arbitrage Fund - Plan B - Dividend,ISIN Div Payout/ ISIN Growth: INF194K01623<br><br>ISIN Div Reinvestment: INF194K01631,2018-10-03 11:01:27,2016-08-30,2017-02-17
108845,IDFC Mutual Fund - IDFC  Arbitrage Fund-Regular Plan- Growth,ISIN Div Payout/ ISIN Growth: INF194K01649,2018-10-03 11:01:26,2016-08-30,2018-10-01
108846,IDFC Mutual Fund - IDFC Arbitrage Fund - Plan B - Growth,ISIN Div Payout/ ISIN Growth: INF194K01615,2018-10-03 11:01:27,2016-08-30,2017-02-17
108847,IDFC Mutual Fund - IDFC  Arbitrage Fund-Regular Plan-Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01656<br><br>ISIN Div Reinvestment: INF194K01664,2018-10-03 11:01:26,2016-08-30,2018-10-01
108864,IDFC Mutual Fund - IDFC Tax Saver (ELSS) Fund A DIVIDEND,ISIN Div Payout/ ISIN Growth: INF194K01276<br><br>ISIN Div Reinvestment: INF194K01284,2017-12-27 20:01:33,2016-08-30,2017-03-14
108865,IDFC Mutual Fund - IDFC Tax Saver (ELSS) Fund A GROWTH,ISIN Div Payout/ ISIN Growth: INF194K01268,2017-12-27 20:01:33,2016-08-30,2017-03-14
108908,IDFC Mutual Fund - IDFC Sterling Value Fund -Regular Plan-Dividend,ISIN Div Payout/ ISIN Growth: INF194K01359<br><br>ISIN Div Reinvestment: INF194K01367,2018-10-03 11:01:23,2016-08-30,2018-10-01
108909,IDFC Mutual Fund - IDFC Sterling Value Fund -Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01342,2018-10-03 11:01:23,2016-08-30,2018-10-01
108992,IDFC Mutual Fund - IDFC Equity Savings Fund-Regular Plan-Monthly Dividend,ISIN Div Payout/ ISIN Growth: INF194K01599<br><br>ISIN Div Reinvestment: INF194K01607,2018-10-03 11:01:29,2016-08-30,2018-10-01
108993,IDFC Mutual Fund - IDFC Equity Savings Fund -B-DIVIDEND,ISIN Div Payout/ ISIN Growth: INF194K01565<br><br>ISIN Div Reinvestment: INF194K01573,2018-10-03 11:01:29,2016-08-30,2017-02-17
108994,IDFC Mutual Fund - IDFC Equity Savings Fund -B-GROWTH,ISIN Div Payout/ ISIN Growth: INF194K01557,2018-10-03 11:01:29,2015-01-08,2015-01-08
108995,IDFC Mutual Fund - IDFC Equity Savings Fund-Regular Plan-Growth,ISIN Div Payout/ ISIN Growth: INF194K01581,2018-10-03 11:01:29,2016-08-30,2018-10-01
